name,company,year,Price,kms_driven,fuel_type
Maruti Vitara Brezza ZDi AMT,Maruti,2018,900000,50000,Diesel
Maruti Vitara Brezza ZDi AMT,Maruti,2020,925000,7400,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2017,800000,52000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2017,850000,53619,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2016,839000,63000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2016,750000,83000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2019,980000,50000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2017,830000,35000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2016,730000,100000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2016,850000,100000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2019,900000,40000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2017,880000,25000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2017,869999,40000,Diesel
Maruti Vitara Brezza ZDi Plus,Maruti,2017,869999,60000,Diesel
Maruti Vitara Brezza ZDi Plus AMT,Maruti,2019,1025000,9850,Diesel
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,Maruti,2018,833000,35000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,780000,60000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2017,775000,32000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,700000,110000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,800000,90000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2017,775000,32000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,765000,100000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,919999,90150,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,800000,70000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,950000,45000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,950000,46000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2018,950000,25000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2017,925000,50000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,720000,40000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2018,950000,25000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,800000,70000,Diesel
Maruti Vitara Brezza ZDi Plus Dual Tone,Maruti,2016,791000,190000,Diesel
Maruti Vitara Brezza ZXI Plus AT Dual Tone,Maruti,2020,737000,10000,Petrol
Maruti Wagon R,Maruti,2010,235000,92134,Petrol
Maruti Wagon R,Maruti,2010,179000,87778,Petrol
Maruti Wagon R 1.0,Maruti,2014,351000,21799,Petrol
Maruti Wagon R 1.0,Maruti,2016,401000,40417,Petrol
Maruti Wagon R 1.0,Maruti,2015,325000,64154,Petrol
Maruti Wagon R 1.0,Maruti,2014,281000,63838,Petrol
Maruti Wagon R 1.0,Maruti,2018,486000,10409,Petrol
Maruti Wagon R 1.0,Maruti,2018,449000,32330,Petrol
Maruti Wagon R 1.0,Maruti,2014,353000,44752,Petrol
Maruti Wagon R 1.0,Maruti,2018,383000,58165,Petrol
Maruti Wagon R 1.0,Maruti,2011,220000,22866,Petrol
Maruti Wagon R 1.0,Maruti,2017,463000,14524,Petrol
Maruti Wagon R 1.0,Maruti,2017,374250,75537,CNG
Maruti Wagon R 1.0,Maruti,2011,202000,79275,Petrol
Maruti Wagon R 1.0,Maruti,2014,327000,53706,Petrol
Maruti Wagon R 1.0,Maruti,2014,376000,40670,CNG
Maruti Wagon R 1.0,Maruti,2014,364000,52914,Petrol
Maruti Wagon R 1.0,Maruti,2013,298000,50244,Petrol
Maruti Wagon R 1.0,Maruti,2013,320000,61132,Petrol
Maruti Wagon R 1.0,Maruti,2017,463000,15993,Petrol
Maruti Wagon R 1.0,Maruti,2018,424350,43528,Petrol
Maruti Wagon R 1.0,Maruti,2017,401000,94753,Petrol
Maruti Wagon R 1.0,Maruti,2018,410000,30769,CNG
Maruti Wagon R 1.0,Maruti,2017,378000,59340,CNG
Maruti Wagon R 1.0,Maruti,2013,327000,30418,Petrol
Maruti Wagon R 1.0,Maruti,2013,300000,30906,Petrol
Maruti Wagon R 1.0,Maruti,2015,308000,70766,Petrol
Maruti Wagon R 1.0,Maruti,2014,372000,21917,Petrol
Maruti Wagon R 1.0,Maruti,2018,465000,54472,CNG
Maruti Wagon R 1.0,Maruti,2015,358000,21598,Petrol
Maruti Wagon R 1.0,Maruti,2016,371000,46335,Petrol
Maruti Wagon R 1.0,Maruti,2017,403000,78854,CNG
Maruti Wagon R 1.0,Maruti,2018,436000,35496,CNG
Maruti Wagon R 1.0,Maruti,2016,404000,71761,Petrol
Maruti Wagon R 1.0,Maruti,2018,471000,41338,CNG
Maruti Wagon R 1.0,Maruti,2017,370000,88437,Petrol
Maruti Wagon R 1.0,Maruti,2018,428000,40437,CNG
Maruti Wagon R 1.0,Maruti,2016,421000,51428,Petrol
Maruti Wagon R 1.0,Maruti,2014,349000,64500,CNG
Maruti Wagon R 1.0,Maruti,2016,362000,116765,Petrol
Maruti Wagon R 1.0,Maruti,2016,350000,63881,Petrol
Maruti Wagon R 1.0,Maruti,2016,360000,39201,Petrol
Maruti Wagon R 1.0,Maruti,2014,330000,68015,Petrol
Maruti Wagon R 1.0,Maruti,2014,339000,70510,Petrol
Maruti Wagon R 1.0,Maruti,2018,401000,25425,Petrol
Maruti Wagon R 1.0,Maruti,2012,252000,87108,CNG
Maruti Wagon R 1.0,Maruti,2018,446000,71723,CNG
Maruti Wagon R 1.0,Maruti,2013,285000,97378,CNG
Maruti Wagon R 1.0,Maruti,2018,431000,44296,CNG
Maruti Wagon R 1.0,Maruti,2014,366000,33230,Petrol
Maruti Wagon R 1.0,Maruti,2014,295000,80360,CNG
Maruti Wagon R 1.0,Maruti,2014,258000,78125,Petrol
Maruti Wagon R 1.0,Maruti,2017,351000,55827,Petrol
Maruti Wagon R 1.0,Maruti,2015,331000,87375,Petrol
Maruti Wagon R 1.0,Maruti,2012,324000,36278,Petrol
Maruti Wagon R 1.0,Maruti,2012,220000,61504,Petrol
Maruti Wagon R 1.0,Maruti,2016,423000,58760,Petrol
Maruti Wagon R 1.0,Maruti,2012,331000,42217,Petrol
Maruti Wagon R 1.0,Maruti,2016,474000,16272,Petrol
Maruti Wagon R 1.0,Maruti,2018,467000,39068,Petrol
Maruti Wagon R 1.0,Maruti,2014,321000,40273,Petrol
Maruti Wagon R 1.0,Maruti,2014,373000,30580,Petrol
Maruti Wagon R 1.0,Maruti,2013,317000,92195,Petrol
Maruti Wagon R 1.0,Maruti,2016,410000,35690,Petrol
Maruti Wagon R 1.0,Maruti,2015,424000,37083,Petrol
Maruti Wagon R 1.0,Maruti,2017,374000,62162,CNG
Maruti Wagon R 1.0,Maruti,2015,383000,69581,Petrol
Maruti Wagon R 1.0,Maruti,2017,437000,64464,Petrol
Maruti Wagon R 1.0,Maruti,2014,328000,82391,Petrol
Maruti Wagon R 1.0,Maruti,2017,453000,54763,Petrol
Maruti Wagon R 1.0,Maruti,2011,253000,16607,Petrol
Maruti Wagon R 1.0,Maruti,2015,418000,48394,Petrol
Maruti Wagon R 1.0,Maruti,2013,233000,82871,Petrol
Maruti Wagon R 1.0,Maruti,2016,420000,30978,Petrol
Maruti Wagon R 1.0,Maruti,2018,441000,60221,Petrol
Maruti Wagon R 1.0,Maruti,2014,382000,99368,CNG
Maruti Wagon R 1.0,Maruti,2013,324000,91405,Petrol
Maruti Wagon R 1.0,Maruti,2017,441000,23885,Petrol
Maruti Wagon R 1.0,Maruti,2018,379000,32594,Petrol
Maruti Wagon R 1.0,Maruti,2016,427000,70732,Petrol
Maruti Wagon R 1.0,Maruti,2018,422000,69523,Petrol
Maruti Wagon R 1.0,Maruti,2017,337000,75047,Petrol
Maruti Wagon R 1.0,Maruti,2014,337000,45852,Petrol
Maruti Wagon R 1.0,Maruti,2014,308650,49093,Petrol
Maruti Wagon R 1.0,Maruti,2016,426000,61981,Petrol
Maruti Wagon R 1.0,Maruti,2014,301000,76461,CNG
Maruti Wagon R 1.0,Maruti,2012,254000,61195,Petrol
Maruti Wagon R 1.0,Maruti,2016,326000,45675,Petrol
Maruti Wagon R 1.0,Maruti,2010,156000,86967,Petrol
Maruti Wagon R 1.0,Maruti,2014,346000,52685,CNG
Maruti Wagon R 1.0,Maruti,2013,355000,94581,Petrol
Maruti Wagon R 1.0,Maruti,2011,249000,71957,Petrol
Maruti Wagon R 1.0,Maruti,2011,230000,49855,CNG
Maruti Wagon R 1.0,Maruti,2012,308000,58228,CNG
Maruti Wagon R 1.0,Maruti,2013,343000,46225,Petrol
Maruti Wagon R 1.0,Maruti,2015,372000,27588,Petrol
Maruti Wagon R 1.0,Maruti,2018,391000,52286,Petrol
Maruti Wagon R 1.0,Maruti,2016,407000,91935,Petrol
Maruti Wagon R 1.0,Maruti,2016,359000,64642,Petrol
Maruti Wagon R 1.0,Maruti,2017,423000,55676,Petrol
Maruti Wagon R 1.0,Maruti,2015,342000,74759,Petrol
Maruti Wagon R 1.0,Maruti,2016,379000,40561,CNG
Maruti Wagon R 1.0,Maruti,2013,216000,46873,Petrol
Maruti Wagon R 1.0,Maruti,2017,441000,88004,Petrol
Maruti Wagon R 1.0,Maruti,2011,234000,45040,CNG
Maruti Wagon R 1.0,Maruti,2017,404000,38035,Petrol
Maruti Wagon R 1.0,Maruti,2018,424000,66438,CNG
Maruti Wagon R 1.0,Maruti,2015,353000,79769,CNG
Maruti Wagon R 1.0,Maruti,2017,386000,71220,CNG
Maruti Wagon R 1.0,Maruti,2013,250000,45247,Petrol
Maruti Wagon R 1.0,Maruti,2016,375000,36954,Petrol
Maruti Wagon R 1.0,Maruti,2017,399000,33789,Petrol
Maruti Wagon R 1.0,Maruti,2015,377000,34204,CNG
Maruti Wagon R 1.0,Maruti,2013,329000,78947,Petrol
Maruti Wagon R 1.0,Maruti,2018,382000,69705,Petrol
Maruti Wagon R 1.0,Maruti,2015,354000,46332,Petrol
Maruti Wagon R 1.0,Maruti,2015,405000,64186,Petrol
Maruti Wagon R 1.0,Maruti,2017,389000,40045,Petrol
Maruti Wagon R 1.0,Maruti,2014,366000,38529,CNG
Maruti Wagon R 1.0,Maruti,2014,276000,23760,Petrol
Maruti Wagon R 1.0,Maruti,2017,392000,62419,CNG
Maruti Wagon R 1.0,Maruti,2011,242000,70937,Petrol
Maruti Wagon R 1.0,Maruti,2014,292000,82749,CNG
Maruti Wagon R 1.0,Maruti,2015,342000,57441,Petrol
Maruti Wagon R 1.0,Maruti,2012,265000,52633,Petrol
Maruti Wagon R 1.0,Maruti,2011,216000,71209,CNG
Maruti Wagon R 1.0,Maruti,2016,344000,75049,Petrol
Maruti Wagon R 1.0,Maruti,2018,457000,72590,Petrol
Maruti Wagon R 1.0,Maruti,2013,310000,69948,CNG
Maruti Wagon R 1.0,Maruti,2016,418000,76459,Petrol
Maruti Wagon R 1.0,Maruti,2017,473000,37554,Petrol
Maruti Wagon R 1.0,Maruti,2016,382000,85577,Petrol
Maruti Wagon R 1.0,Maruti,2015,312000,75688,CNG
Maruti Wagon R 1.0,Maruti,2015,379000,89218,Petrol
Maruti Wagon R 1.0,Maruti,2014,296000,73371,Petrol
Maruti Wagon R 1.0,Maruti,2015,372000,38892,Petrol
Maruti Wagon R 1.0,Maruti,2013,267000,95381,CNG
Maruti Wagon R 1.0,Maruti,2012,301000,48766,CNG
Maruti Wagon R 1.0,Maruti,2012,305000,46032,Petrol
Maruti Wagon R 1.0,Maruti,2018,429000,56733,CNG
Maruti Wagon R 1.0,Maruti,2017,402000,77579,CNG
Maruti Wagon R 1.0,Maruti,2015,310000,23093,Petrol
Maruti Wagon R 1.0,Maruti,2016,417000,35303,Petrol
Maruti Wagon R 1.0,Maruti,2018,442000,40468,Petrol
Maruti Wagon R 1.0,Maruti,2010,193000,28235,Petrol
Maruti Wagon R 1.0,Maruti,2012,319000,99451,Petrol
Maruti Wagon R 1.0,Maruti,2014,315000,54615,Petrol
Maruti Wagon R 1.0,Maruti,2013,264000,31462,Petrol
Maruti Wagon R 1.0,Maruti,2016,410000,83485,CNG
Maruti Wagon R 1.0,Maruti,2014,288000,43775,Petrol
Maruti Wagon R 1.0,Maruti,2015,333000,35153,Petrol
Maruti Wagon R 1.0,Maruti,2016,382000,41747,Petrol
Maruti Wagon R 1.0,Maruti,2013,299000,60248,Petrol
Maruti Wagon R 1.0,Maruti,2017,374000,28568,Petrol
Maruti Wagon R 1.0,Maruti,2013,324000,69155,CNG
Maruti Wagon R 1.0,Maruti,2015,384000,64749,Petrol
Maruti Wagon R 1.0,Maruti,2017,337000,57138,Petrol
Maruti Wagon R 1.0,Maruti,2012,274000,36703,Petrol
Maruti Wagon R 1.0,Maruti,2010,204000,77917,Petrol
Maruti Wagon R 1.0,Maruti,2012,321000,121602,CNG
Maruti Wagon R 1.0,Maruti,2012,317000,67527,Petrol
Maruti Wagon R 1.0,Maruti,2014,357000,41368,Petrol
Maruti Wagon R 1.0,Maruti,2016,401000,46563,Petrol
Maruti Wagon R 1.0,Maruti,2011,288000,79945,Petrol
Maruti Wagon R 1.0,Maruti,2015,322000,67006,CNG
Maruti Wagon R 1.0,Maruti,2018,405000,82023,CNG
Maruti Wagon R 1.0,Maruti,2013,316000,61173,Petrol
Maruti Wagon R 1.0,Maruti,2012,276000,78259,Petrol
Maruti Wagon R 1.0,Maruti,2013,339000,62438,Petrol
Maruti Wagon R 1.0,Maruti,2011,167000,63665,Petrol
Maruti Wagon R 1.0,Maruti,2015,370000,72393,Petrol
Maruti Wagon R 1.0,Maruti,2011,281000,29025,CNG
Maruti Wagon R 1.0,Maruti,2015,374000,60409,Petrol
Maruti Wagon R 1.0,Maruti,2018,424000,94153,CNG
Maruti Wagon R 1.0,Maruti,2012,254000,56495,Petrol
Maruti Wagon R 1.0,Maruti,2016,361000,77235,CNG
Maruti Wagon R 1.0,Maruti,2012,255000,80714,Petrol
Maruti Wagon R 1.0,Maruti,2012,325000,36846,Petrol
Maruti Wagon R 1.0,Maruti,2010,267000,87820,Petrol
Maruti Wagon R 1.0,Maruti,2018,418000,33443,Petrol
Maruti Wagon R 1.0,Maruti,2017,447000,66092,CNG
Maruti Wagon R 1.0,Maruti,2016,474000,49124,Petrol
Maruti Wagon R 1.0,Maruti,2010,199000,15347,Petrol
Maruti Wagon R 1.0,Maruti,2015,324000,52439,Petrol
Maruti Wagon R 1.0,Maruti,2016,394000,58426,Petrol
Maruti Wagon R 1.0,Maruti,2015,363000,53645,Petrol
Maruti Wagon R 1.0,Maruti,2013,281000,63744,Petrol
Maruti Wagon R 1.0,Maruti,2017,386000,45376,Petrol
Maruti Wagon R 1.0,Maruti,2017,366000,30027,Petrol
Maruti Wagon R 1.0,Maruti,2015,331600,33034,Petrol
Maruti Wagon R 1.0,Maruti,2017,387000,22906,Petrol
Maruti Wagon R 1.0,Maruti,2016,405000,55768,Petrol
Maruti Wagon R 1.0,Maruti,2013,268000,114221,CNG
Maruti Wagon R 1.0,Maruti,2010,299000,80320,Petrol
Maruti Wagon R 1.0,Maruti,2012,213000,69286,Petrol
Maruti Wagon R 1.0,Maruti,2015,323000,73805,Petrol
Maruti Wagon R 1.0,Maruti,2017,444000,32950,Petrol
Maruti Wagon R 1.0,Maruti,2018,445000,43339,CNG
Maruti Wagon R 1.0,Maruti,2015,291000,56510,Petrol
Maruti Wagon R 1.0,Maruti,2017,513000,26905,Petrol
Maruti Wagon R 1.0,Maruti,2018,345000,49694,Petrol
Maruti Wagon R 1.0,Maruti,2012,303000,54745,CNG
Maruti Wagon R 1.0,Maruti,2010,168000,108430,Petrol
Maruti Wagon R 1.0,Maruti,2012,303000,75761,Petrol
Maruti Wagon R 1.0,Maruti,2018,424000,23255,CNG
Maruti Wagon R 1.0,Maruti,2011,249000,38412,Petrol
Maruti Wagon R 1.0,Maruti,2013,314000,62269,CNG
Maruti Wagon R 1.0,Maruti,2012,313000,61527,Petrol
Maruti Wagon R 1.0,Maruti,2012,276000,88986,CNG
Maruti Wagon R 1.0,Maruti,2018,405000,100362,CNG
Maruti Wagon R 1.0,Maruti,2013,338000,89791,Petrol
Maruti Wagon R 1.0,Maruti,2016,401000,95574,Petrol
Maruti Wagon R 1.0,Maruti,2014,328000,78624,CNG
Maruti Wagon R 1.0,Maruti,2017,394000,52293,CNG
Maruti Wagon R 1.0,Maruti,2018,397000,30073,Petrol
Maruti Wagon R 1.0,Maruti,2018,407000,26231,Petrol
Maruti Wagon R 1.0,Maruti,2015,342000,17577,Petrol
Maruti Wagon R 1.0,Maruti,2011,237000,110053,Petrol
Maruti Wagon R 1.0,Maruti,2014,330000,46709,Petrol
Maruti Wagon R 1.0,Maruti,2018,443000,37315,CNG
Maruti Wagon R 1.0,Maruti,2013,384000,45198,Petrol
Maruti Wagon R 1.0,Maruti,2012,267750,73157,Petrol
Maruti Wagon R 1.0,Maruti,2014,330250,72113,Petrol
Maruti Wagon R 1.0,Maruti,2016,476000,64481,Petrol
Maruti Wagon R 1.0,Maruti,2016,389000,61868,CNG
Maruti Wagon R 1.0,Maruti,2015,340000,37345,Petrol
Maruti Wagon R 1.0,Maruti,2017,464000,31637,Petrol
Maruti Wagon R 1.0,Maruti,2017,408000,61110,CNG
Maruti Wagon R 1.0,Maruti,2017,409000,40598,CNG
Maruti Wagon R 1.0,Maruti,2017,467000,21940,Petrol
Maruti Wagon R 1.0,Maruti,2017,412000,69159,Petrol
Maruti Wagon R 1.0,Maruti,2018,501000,6692,Petrol
Maruti Wagon R 1.0,Maruti,2013,308000,77907,Petrol
Maruti Wagon R 1.0,Maruti,2014,314000,94458,Petrol
Maruti Wagon R 1.0,Maruti,2018,391000,66619,CNG
Maruti Wagon R 1.0,Maruti,2016,454000,66754,Petrol
Maruti Wagon R 1.0,Maruti,2013,283000,47038,Petrol
Maruti Wagon R 1.0,Maruti,2014,343000,18501,Petrol
Maruti Wagon R 1.0,Maruti,2017,411000,31244,CNG
Maruti Wagon R 1.0,Maruti,2018,405000,21563,Petrol
Maruti Wagon R 1.0,Maruti,2013,295000,39769,Petrol
Maruti Wagon R 1.0,Maruti,2016,381000,49310,Petrol
Maruti Wagon R 1.0,Maruti,2015,376000,45899,Petrol
Maruti Wagon R 1.0,Maruti,2015,331000,32750,Petrol
Maruti Wagon R 1.0,Maruti,2018,458000,35547,Petrol
Maruti Wagon R 1.0,Maruti,2014,353000,32294,Petrol
Maruti Wagon R 1.0,Maruti,2018,439000,76661,CNG
Maruti Wagon R 1.0,Maruti,2015,396000,64984,Petrol
Maruti Wagon R 1.0,Maruti,2011,240000,41035,Petrol
Maruti Wagon R 1.0,Maruti,2015,394000,33901,Petrol
Maruti Wagon R 1.0,Maruti,2015,318000,84483,CNG
Maruti Wagon R 1.0,Maruti,2015,412000,48361,Petrol
Maruti Wagon R 1.0,Maruti,2017,382000,99348,Petrol
Maruti Wagon R 1.0,Maruti,2016,414000,67497,Petrol
Maruti Wagon R 1.0,Maruti,2017,398000,54273,Petrol
Maruti Wagon R 1.0,Maruti,2016,389000,47140,CNG
Maruti Wagon R 1.0,Maruti,2014,269800,51080,Petrol
Maruti Wagon R 1.0,Maruti,2014,311000,65014,Petrol
Maruti Wagon R 1.0,Maruti,2015,342000,68548,Petrol
Maruti Wagon R 1.0,Maruti,2016,460000,80190,Petrol
Maruti Wagon R 1.0,Maruti,2017,307000,83673,Petrol
Maruti Wagon R 1.0,Maruti,2018,458000,81020,Petrol
Maruti Wagon R 1.0,Maruti,2011,201000,22955,Petrol
Maruti Wagon R 1.0,Maruti,2014,320000,66402,Petrol
Maruti Wagon R 1.0,Maruti,2014,256000,33342,Petrol
Maruti Wagon R 1.0,Maruti,2013,331000,91821,Petrol
Maruti Wagon R 1.0,Maruti,2013,259000,71576,Petrol
Maruti Wagon R 1.0,Maruti,2016,320000,71947,Petrol
Maruti Wagon R 1.0,Maruti,2018,437000,30817,Petrol
Maruti Wagon R 1.0,Maruti,2017,340000,91203,CNG
Maruti Wagon R 1.0,Maruti,2017,458000,27037,Petrol
Maruti Wagon R 1.0,Maruti,2016,361000,70572,Petrol
Maruti Wagon R 1.0,Maruti,2017,406650,44723,CNG
Maruti Wagon R 1.0,Maruti,2018,431000,92055,CNG
Maruti Wagon R 1.0,Maruti,2018,456000,78901,CNG
Maruti Wagon R 1.0,Maruti,2015,338000,28999,Petrol
Maruti Wagon R 1.0,Maruti,2010,241000,36007,Petrol
Maruti Wagon R 1.0,Maruti,2015,386000,20170,Petrol
Maruti Wagon R 1.0,Maruti,2010,248800,66835,Petrol
Maruti Wagon R 1.0,Maruti,2014,298000,55465,Petrol
Maruti Wagon R 1.0,Maruti,2014,351000,63426,CNG
Maruti Wagon R 1.0,Maruti,2010,283000,43861,Petrol
Maruti Wagon R 1.0,Maruti,2014,301000,85644,CNG
Maruti Wagon R 1.0,Maruti,2014,332000,99204,CNG
Maruti Wagon R 1.0,Maruti,2010,168000,22657,Petrol
Maruti Wagon R 1.0,Maruti,2014,335000,54179,Petrol
Maruti Wagon R 1.0,Maruti,2013,306000,65366,Petrol
Maruti Wagon R 1.0,Maruti,2014,322000,40679,Petrol
Maruti Wagon R 1.0,Maruti,2015,304000,71593,Petrol
Maruti Wagon R 1.0,Maruti,2014,365000,62423,CNG
Maruti Wagon R 1.0,Maruti,2016,397000,42768,Petrol
Maruti Wagon R 1.0,Maruti,2017,397000,84382,CNG
Maruti Wagon R 1.0,Maruti,2018,416000,37824,CNG
Maruti Wagon R 1.0,Maruti,2018,380000,35060,Petrol
Maruti Wagon R 1.0,Maruti,2016,433000,54745,CNG
Maruti Wagon R 1.0,Maruti,2017,401000,111965,Petrol
Maruti Wagon R 1.0,Maruti,2014,341000,66559,Petrol
Maruti Wagon R 1.0,Maruti,2010,199000,31596,Petrol
Maruti Wagon R 1.0,Maruti,2018,353000,68505,Petrol
Maruti Wagon R 1.0,Maruti,2018,451000,45572,CNG
Maruti Wagon R 1.0,Maruti,2016,371000,20821,CNG
Maruti Wagon R 1.0,Maruti,2014,311000,98390,Petrol
Maruti Wagon R 1.0,Maruti,2018,455000,33747,CNG
Maruti Wagon R 1.0,Maruti,2015,415000,80863,Petrol
Maruti Wagon R 1.0,Maruti,2014,315000,94853,CNG
Maruti Wagon R 1.0,Maruti,2017,396000,35152,CNG
Maruti Wagon R 1.0,Maruti,2011,304000,69138,Petrol
Maruti Wagon R 1.0,Maruti,2013,305000,111951,CNG
Maruti Wagon R 1.0,Maruti,2014,291000,72729,Petrol
Maruti Wagon R 1.0,Maruti,2016,441000,48397,Petrol
Maruti Wagon R 1.0,Maruti,2012,307000,113543,Petrol
Maruti Wagon R 1.0,Maruti,2017,343000,80567,CNG
Maruti Wagon R 1.0,Maruti,2014,284000,72017,Petrol
Maruti Wagon R 1.0,Maruti,2017,420000,14658,Petrol
Maruti Wagon R 1.0,Maruti,2017,391000,83444,Petrol
Maruti Wagon R 1.0,Maruti,2014,342000,50279,Petrol
Maruti Wagon R 1.0,Maruti,2015,366000,71003,Petrol
Maruti Wagon R 1.0,Maruti,2014,314000,77267,Petrol
Maruti Wagon R 1.0,Maruti,2015,305000,96498,Petrol
Maruti Wagon R 1.0,Maruti,2013,364000,39460,CNG
Maruti Wagon R 1.0,Maruti,2012,328000,26622,Petrol
Maruti Wagon R 1.0,Maruti,2015,380000,9934,Petrol
Maruti Wagon R 1.0,Maruti,2011,286000,74354,Petrol
Maruti Wagon R 1.0,Maruti,2010,300000,69120,Petrol
Maruti Wagon R 1.0,Maruti,2018,428000,26380,CNG
Maruti Wagon R 1.0,Maruti,2012,338000,38843,Petrol
Maruti Wagon R 1.0,Maruti,2013,340000,59730,Petrol
Maruti Wagon R 1.0,Maruti,2018,455000,16338,Petrol
Maruti Wagon R 1.0,Maruti,2015,408000,77659,Petrol
Maruti Wagon R 1.0,Maruti,2017,474000,55057,CNG
Maruti Wagon R 1.0,Maruti,2017,399000,47323,CNG
Maruti Wagon R 1.0,Maruti,2014,369000,44754,Petrol
Maruti Wagon R 1.0,Maruti,2018,396000,69638,CNG
Maruti Wagon R 1.0,Maruti,2014,362000,95103,Petrol
Maruti Wagon R 1.0,Maruti,2011,252000,72438,CNG
Maruti Wagon R 1.0,Maruti,2010,156000,66303,Petrol
Maruti Wagon R 1.0,Maruti,2011,278000,75550,Petrol
Maruti Wagon R 1.0,Maruti,2010,261000,62714,Petrol
Maruti Wagon R 1.0,Maruti,2016,380000,60569,CNG
Maruti Wagon R 1.0,Maruti,2017,401000,30338,Petrol
Maruti Wagon R 1.0,Maruti,2015,311000,26677,Petrol
Maruti Wagon R 1.0,Maruti,2015,378000,43349,Petrol
Maruti Wagon R 1.0,Maruti,2015,329000,42824,Petrol
Maruti Wagon R 1.0,Maruti,2011,201750,47816,Petrol
Maruti Wagon R 1.0,Maruti,2012,212000,95778,CNG
Maruti Wagon R 1.0,Maruti,2015,374000,84897,Petrol
Maruti Wagon R 1.0,Maruti,2014,316650,40698,CNG
Maruti Wagon R 1.0,Maruti,2014,315000,68119,Petrol
Maruti Wagon R 1.0,Maruti,2016,336000,41116,Petrol
Maruti Wagon R 1.0,Maruti,2011,205000,47640,Petrol
Maruti Wagon R 1.0,Maruti,2017,443000,83980,Petrol
Maruti Wagon R 1.0,Maruti,2015,312000,92025,CNG
Maruti Wagon R 1.0,Maruti,2013,280000,92587,CNG
Maruti Wagon R 1.0,Maruti,2016,436000,55901,Petrol
Maruti Wagon R 1.0,Maruti,2012,304000,70523,CNG
Maruti Wagon R 1.0,Maruti,2012,223000,104554,CNG
Maruti Wagon R 1.0,Maruti,2014,332000,84516,Petrol
Maruti Wagon R 1.0,Maruti,2018,357000,64129,Petrol
Maruti Wagon R 1.0,Maruti,2014,356000,24132,Petrol
Maruti Wagon R 1.0,Maruti,2014,345000,92739,Petrol
Maruti Wagon R 1.0,Maruti,2013,347000,30188,CNG
Maruti Wagon R 1.0,Maruti,2014,306000,35889,Petrol
Maruti Wagon R 1.0,Maruti,2014,309000,90272,CNG
Maruti Wagon R 1.0,Maruti,2014,328000,44140,CNG
Maruti Wagon R AMT VXI,Maruti,2018,448000,30000,Petrol
Maruti Wagon R AMT VXI,Maruti,2015,390000,50000,Petrol
Maruti Wagon R AMT VXI,Maruti,2018,420000,35000,Petrol
Maruti Wagon R AMT VXI,Maruti,2017,380000,29000,Petrol
Maruti Wagon R AMT VXI,Maruti,2017,430000,20000,Petrol
Maruti Wagon R AMT VXI,Maruti,2017,350000,50000,Petrol
Maruti Wagon R AMT VXI,Maruti,2018,445000,5000,Petrol
Maruti Wagon R AMT VXI,Maruti,2015,400000,20000,Petrol
Maruti Wagon R AMT VXI,Maruti,2018,420000,35000,Petrol
Maruti Wagon R AMT VXI,Maruti,2017,440000,35000,Petrol
Maruti Wagon R AMT VXI,Maruti,2017,430000,20000,Petrol
Maruti Wagon R AMT VXI Option,Maruti,2018,509999,8000,Petrol
Maruti Wagon R AMT VXI Option,Maruti,2018,472000,30000,Petrol
Maruti Wagon R AMT VXI Plus,Maruti,2017,475000,20000,Petrol
Maruti Wagon R AX,Maruti,2006,75000,60000,Petrol
Maruti Wagon R AX BSIII,Maruti,2006,100000,100000,Petrol
Maruti Wagon R AX BSIV,Maruti,2011,250000,65000,Petrol
Maruti Wagon R AX Minor,Maruti,2007,80000,63000,Petrol
Maruti Wagon R CNG LXI,Maruti,2013,270000,80000,CNG
